200304010000633;01/04/2003;TLR;11:12:17;null;200304010002490;TRB020703T16;KES;89711;;200000;179422000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000635;01/04/2003;TLR;11:12:32;200304010002418;null;TRB020703T16;KESS;89752;;11000;9872720000;0;0;01/04/2003;;45.299999999999997;;0;0;0;0;0;0;0;Y;
200304010000635;01/04/2003;TLR;11:12:32;null;200304010002503;TRB020703T16;KESS;89752;;11000;9872720000;0;0;01/04/2003;;45.299999999999997;;0;0;0;0;0;0;0;Y;
200304010000659;01/04/2003;TLR;11:15:21;200304010002326;null;TRB020703T16;KESS;89744;;13000;11666720000;0;0;01/04/2003;;45.340000000000003;;0;0;0;0;0;0;0;Y;
200304010000659;01/04/2003;TLR;11:15:21;null;200304010002545;TRB020703T16;KESS;89744;;13000;11666720000;0;0;01/04/2003;;45.340000000000003;;0;0;0;0;0;0;0;Y;
200304010000661;01/04/2003;TLR;11:15:25;200304010002143;null;TRB020703T16;KESS;89742;;5000;4487100000;0;0;01/04/2003;;45.350000000000001;;0;0;0;0;0;0;0;Y;
200304010000661;01/04/2003;TLR;11:15:25;null;200304010002547;TRB020703T16;KESS;89742;;5000;4487100000;0;0;01/04/2003;;45.350000000000001;;0;0;0;0;0;0;0;Y;
200304010000668;01/04/2003;TLR;11:17:58;200304010002561;null;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000668;01/04/2003;TLR;11:17:58;null;200304010002374;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000682;01/04/2003;TLR;11:19:33;200304010002585;null;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000682;01/04/2003;TLR;11:19:33;null;200304010002402;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000742;01/04/2003;TLR;11:28:19;200304010002666;null;TRB020703T16;KES;89732;;500000;448660000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000742;01/04/2003;TLR;11:28:19;null;200304010002733;TRB020703T16;KES;89732;;500000;448660000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000752;01/04/2003;TLR;11:30:16;200304010002753;null;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000752;01/04/2003;TLR;11:30:16;null;200304010002733;TRB020703T16;KES;89732;;100000;89732000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000834;01/04/2003;TLR;11:38:04;200304010002554;null;TRB020703T16;KES;89722;;100000;89722000000;0;0;01/04/2003;;45.450000000000003;;0;0;0;0;0;0;0;Y;
200304010000834;01/04/2003;TLR;11:38:04;null;200304010002872;TRB020703T16;KES;89722;;100000;89722000000;0;0;01/04/2003;;45.450000000000003;;0;0;0;0;0;0;0;Y;
200304010000835;01/04/2003;TLR;11:38:04;200304010002117;null;TRB020703T16;KES;89711;;800000;717688000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000835;01/04/2003;TLR;11:38:04;null;200304010002872;TRB020703T16;KES;89711;;800000;717688000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000836;01/04/2003;TLR;11:38:04;200304010002426;null;TRB020703T16;KES;89711;;2000000;1794220000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000836;01/04/2003;TLR;11:38:04;null;200304010002872;TRB020703T16;KES;89711;;2000000;1794220000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000837;01/04/2003;TLR;11:38:04;200304010001947;null;TRB020703T16;KES;89681;;2100000;1883301000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010000837;01/04/2003;TLR;11:38:04;null;200304010002872;TRB020703T16;KES;89681;;2100000;1883301000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010000838;01/04/2003;TLR;11:38:07;200304010001947;null;TRB020703T16;KES;89681;;900000;807129000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010000838;01/04/2003;TLR;11:38:07;null;200304010002874;TRB020703T16;KES;89681;;900000;807129000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010000839;01/04/2003;TLR;11:38:07;200304010001783;null;TRB020703T16;KES;89661;;100000;89661000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010000839;01/04/2003;TLR;11:38:07;null;200304010002874;TRB020703T16;KES;89661;;100000;89661000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010000862;01/04/2003;TLR;11:39:01;200304010002128;null;TRB020703T16;KESS;89711;;28000;25119080000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000862;01/04/2003;TLR;11:39:01;null;200304010002910;TRB020703T16;KESS;89711;;28000;25119080000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000863;01/04/2003;TLR;11:39:01;200304010002145;null;TRB020703T16;KESS;89711;;27000;24221970000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000863;01/04/2003;TLR;11:39:01;null;200304010002910;TRB020703T16;KESS;89711;;27000;24221970000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000866;01/04/2003;TLR;11:39:35;200304010002145;null;TRB020703T16;KESS;89711;;1000;897110000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000866;01/04/2003;TLR;11:39:35;null;200304010002919;TRB020703T16;KESS;89711;;1000;897110000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000867;01/04/2003;TLR;11:39:35;200304010002227;null;TRB020703T16;KESS;89711;;37000;33193070000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000867;01/04/2003;TLR;11:39:35;null;200304010002919;TRB020703T16;KESS;89711;;37000;33193070000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000910;01/04/2003;TLR;11:43:33;200304010003031;null;TRB020703T16;KESS;89711;;13000;11662430000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000910;01/04/2003;TLR;11:43:33;null;200304010002924;TRB020703T16;KESS;89711;;13000;11662430000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000919;01/04/2003;TLR;11:44:52;200304010003070;null;TRB020703T16;KES;89711;;500000;448555000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000919;01/04/2003;TLR;11:44:52;null;200304010002922;TRB020703T16;KES;89711;;500000;448555000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001385;01/04/2003;TLR;13:20:23;200304010004147;null;TRB020703T16;KES;89681;;100000;89681000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010001385;01/04/2003;TLR;13:20:23;null;200304010004218;TRB020703T16;KES;89681;;100000;89681000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;Y;
200304010000964;01/04/2003;TLR;11:49:30;200304010003160;null;TRB020703T16;KES;89722;;200000;179444000000;0;0;01/04/2003;;45.450000000000003;;0;0;0;0;0;0;0;Y;
200304010000964;01/04/2003;TLR;11:49:30;null;200304010002917;TRB020703T16;KES;89722;;200000;179444000000;0;0;01/04/2003;;45.450000000000003;;0;0;0;0;0;0;0;Y;
200304010000965;01/04/2003;TLR;11:49:30;200304010003160;null;TRB020703T16;KES;89732;;600000;538392000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000965;01/04/2003;TLR;11:49:30;null;200304010002733;TRB020703T16;KES;89732;;600000;538392000000;0;0;01/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010000991;01/04/2003;TLR;11:52:27;200304010003189;null;TRB020703T16;KES;89711;;2000000;1794220000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000991;01/04/2003;TLR;11:52:27;null;200304010003208;TRB020703T16;KES;89711;;2000000;1794220000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000995;01/04/2003;TLR;11:53:15;200304010003215;null;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010000995;01/04/2003;TLR;11:53:15;null;200304010003220;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001031;01/04/2003;TLR;11:56:55;200304010003248;null;TRB020703T16;KES;89681;;200000;179362000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;N;
200304010001031;01/04/2003;TLR;11:56:55;null;200304010003269;TRB020703T16;KES;89681;;200000;179362000000;0;0;01/04/2003;;45.649999999999999;;0;0;0;0;0;0;0;N;
200304010001032;01/04/2003;TLR;11:56:55;200304010003047;null;TRB020703T16;KES;89671;;2000000;1793420000000;0;0;01/04/2003;;45.700000000000003;;0;0;0;0;0;0;0;Y;
200304010001032;01/04/2003;TLR;11:56:55;null;200304010003269;TRB020703T16;KES;89671;;2000000;1793420000000;0;0;01/04/2003;;45.700000000000003;;0;0;0;0;0;0;0;Y;
200304010001033;01/04/2003;TLR;11:56:55;200304010001899;null;TRB020703T16;KES;89661;;2800000;2510508000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001033;01/04/2003;TLR;11:56:55;null;200304010003269;TRB020703T16;KES;89661;;2800000;2510508000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001034;01/04/2003;TLR;11:57:01;200304010003271;null;TRB020703T16;KES;89691;;100000;89691000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001034;01/04/2003;TLR;11:57:01;null;200304010003273;TRB020703T16;KES;89691;;100000;89691000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001035;01/04/2003;TLR;11:57:01;200304010001899;null;TRB020703T16;KES;89661;;200000;179322000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001035;01/04/2003;TLR;11:57:01;null;200304010003273;TRB020703T16;KES;89661;;200000;179322000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001036;01/04/2003;TLR;11:57:01;200304010003033;null;TRB020703T16;KES;89661;;2900000;2600169000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001036;01/04/2003;TLR;11:57:01;null;200304010003273;TRB020703T16;KES;89661;;2900000;2600169000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001066;01/04/2003;TLR;11:59:08;200304010003275;null;TRB020703T16;KES;89661;;100000;89661000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001066;01/04/2003;TLR;11:59:08;null;200304010003325;TRB020703T16;KES;89661;;100000;89661000000;0;0;01/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001085;01/04/2003;TLR;13:01:14;200304010003406;null;TRB020703T16;KESS;89711;;7000;6279770000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001085;01/04/2003;TLR;13:01:14;null;200304010003343;TRB020703T16;KESS;89711;;7000;6279770000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001097;01/04/2003;TLR;13:02:23;200304010003496;null;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001097;01/04/2003;TLR;13:02:23;null;200304010003494;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001098;01/04/2003;TLR;13:02:43;200304010003511;null;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001098;01/04/2003;TLR;13:02:43;null;200304010003494;TRB020703T16;KES;89711;;100000;89711000000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001293;01/04/2003;TLR;13:14:26;200304010003929;null;TRB020703T16;KES;89832;;500000;449160000000;0;0;02/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010001293;01/04/2003;TLR;13:14:26;null;200304010003506;TRB020703T16;KES;89832;;500000;449160000000;0;0;02/04/2003;;45.399999999999999;;0;0;0;0;0;0;0;Y;
200304010001295;01/04/2003;TLR;13:14:34;200304010003937;null;TRB020703T16;KES;89701;;500000;448505000000;0;0;01/04/2003;;45.549999999999997;;0;0;0;0;0;0;0;Y;
200304010001295;01/04/2003;TLR;13:14:34;null;200304010003623;TRB020703T16;KES;89701;;500000;448505000000;0;0;01/04/2003;;45.549999999999997;;0;0;0;0;0;0;0;Y;
200304010001366;01/04/2003;TLR;13:19:00;200304010003952;null;TRB020703T16;KES;89691;;100000;89691000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001366;01/04/2003;TLR;13:19:00;null;200304010004058;TRB020703T16;KES;89691;;100000;89691000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001367;01/04/2003;TLR;13:19:06;200304010003942;null;TRB020703T16;KES;89812;;300000;269436000000;0;0;02/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001367;01/04/2003;TLR;13:19:06;null;200304010004070;TRB020703T16;KES;89812;;300000;269436000000;0;0;02/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001368;01/04/2003;TLR;13:19:16;200304010004089;null;TRB020703T16;KES;89691;;300000;269073000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001368;01/04/2003;TLR;13:19:16;null;200304010004058;TRB020703T16;KES;89691;;300000;269073000000;0;0;01/04/2003;;45.600000000000001;;0;0;0;0;0;0;0;Y;
200304010001371;01/04/2003;TLR;13:19:23;200304010003594;null;TRB020703T16;KESS;89711;;70000;62797700000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001371;01/04/2003;TLR;13:19:23;null;200304010004105;TRB020703T16;KESS;89711;;70000;62797700000;0;0;01/04/2003;;45.5;;0;0;0;0;0;0;0;Y;
200304010001470;01/04/2003;TLR;13:25:10;null;200304010004513;TRB020703T16;KES;89711;;300000;269133000000;0;0;02/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001470;01/04/2003;TLR;13:25:10;200304010004448;null;TRB020703T16;KES;89711;;300000;269133000000;0;0;02/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001466;01/04/2003;TLR;13:24:55;null;200304010004483;TRB020703T16;KES;89610;;300000;268830000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001466;01/04/2003;TLR;13:24:55;200304010004464;null;TRB020703T16;KES;89610;;300000;268830000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001458;01/04/2003;TLR;13:24:29;null;200304010004413;TRB020703T16;KES;89610;;1000000;896100000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001458;01/04/2003;TLR;13:24:29;200304010004386;null;TRB020703T16;KES;89610;;1000000;896100000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001457;01/04/2003;TLR;13:24:25;null;200304010004410;TRB020703T16;KES;89610;;4000000;3584400000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001457;01/04/2003;TLR;13:24:25;200304010004386;null;TRB020703T16;KES;89610;;4000000;3584400000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001456;01/04/2003;TLR;13:24:25;null;200304010004410;TRB020703T16;KES;89610;;1000000;896100000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001456;01/04/2003;TLR;13:24:25;200304010004376;null;TRB020703T16;KES;89610;;1000000;896100000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001454;01/04/2003;TLR;13:24:19;null;200304010004405;TRB020703T16;KES;89612;;100000;89612000000;0;0;01/04/2003;;45.990000000000002;;0;0;0;0;0;0;0;Y;
200304010001454;01/04/2003;TLR;13:24:19;200304010004399;null;TRB020703T16;KES;89612;;100000;89612000000;0;0;01/04/2003;;45.990000000000002;;0;0;0;0;0;0;0;Y;
200304010001453;01/04/2003;TLR;13:23:56;null;200304010004377;TRB020703T16;KES;89610;;200000;179220000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001453;01/04/2003;TLR;13:23:56;200304010004285;null;TRB020703T16;KES;89610;;200000;179220000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001451;01/04/2003;TLR;13:23:49;null;200304010004369;TRB020703T16;KES;89610;;5000000;4480500000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001451;01/04/2003;TLR;13:23:49;200304010004277;null;TRB020703T16;KES;89610;;5000000;4480500000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001448;01/04/2003;TLR;13:23:45;null;200304010004365;TRB020703T16;KES;89711;;3000000;2691330000000;0;0;02/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001448;01/04/2003;TLR;13:23:45;200304010003457;null;TRB020703T16;KES;89711;;3000000;2691330000000;0;0;02/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001447;01/04/2003;TLR;13:23:44;null;200304010004364;TRB020703T16;KES;89610;;5000000;4480500000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001447;01/04/2003;TLR;13:23:44;200304010004276;null;TRB020703T16;KES;89610;;5000000;4480500000000;0;0;01/04/2003;;46;;0;0;0;0;0;0;0;Y;
200304010001442;01/04/2003;TLR;13:23:38;null;200304010004361;TRB020703T16;KES;89641;;100000;89641000000;0;0;01/04/2003;;45.850000000000001;;0;0;0;0;0;0;0;Y;
200304010001442;01/04/2003;TLR;13:23:38;200304010004351;null;TRB020703T16;KES;89641;;100000;89641000000;0;0;01/04/2003;;45.850000000000001;;0;0;0;0;0;0;0;Y;
200304010001437;01/04/2003;TLR;13:23:32;null;200304010004356;TRB020703T16;KES;89651;;100000;89651000000;0;0;01/04/2003;;45.799999999999997;;0;0;0;0;0;0;0;Y;
200304010001437;01/04/2003;TLR;13:23:32;200304010004349;null;TRB020703T16;KES;89651;;100000;89651000000;0;0;01/04/2003;;45.799999999999997;;0;0;0;0;0;0;0;Y;
200304010001429;01/04/2003;TLR;13:23:25;null;200304010004347;TRB020703T16;KES;89630;;5000000;4481500000000;0;0;01/04/2003;;45.899999999999999;;0;0;0;0;0;0;0;Y;
200304010001429;01/04/2003;TLR;13:23:25;200304010004339;null;TRB020703T16;KES;89630;;5000000;4481500000000;0;0;01/04/2003;;45.899999999999999;;0;0;0;0;0;0;0;Y;
200304010001428;01/04/2003;TLR;13:23:02;null;200304010004329;TRB020703T16;KES;89630;;200000;179260000000;0;0;01/04/2003;;45.899999999999999;;0;0;0;0;0;0;0;Y;
200304010001428;01/04/2003;TLR;13:23:02;200304010003341;null;TRB020703T16;KES;89630;;200000;179260000000;0;0;01/04/2003;;45.899999999999999;;0;0;0;0;0;0;0;Y;
200304010001427;01/04/2003;TLR;13:22:51;null;200304010004324;TRB020703T16;KES;89762;;200000;179524000000;0;0;02/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001427;01/04/2003;TLR;13:22:51;200304010004311;null;TRB020703T16;KES;89762;;200000;179524000000;0;0;02/04/2003;;45.75;;0;0;0;0;0;0;0;Y;
200304010001423;01/04/2003;TLR;13:22:39;null;200304010004313;TRB020703T16;KES;89651;;100000;89651000000;0;0;01/04/2003;;45.799999999999997;;0;0;0;0;0;0;0;Y;
