200304010004297;01/04/2003;132212124;TRB020703T16;KES;S;89671;;2000000;2000000;W;132550066;0;01/04/2003;;45.700000000000003;TLR;;1793420000000;0;0;;
200304010004287;01/04/2003;132130018;TRB020703T16;KES;S;89681;;500000;500000;W;140000659;200304010004018;01/04/2003;;45.649999999999999;TLR;;448405000000;0;0;;
200304010004266;01/04/2003;132057836;TRB020703T16;KES;S;89812;;500000;500000;W;132300596;200304010003949;02/04/2003;;45.5;TLR;;449060000000;0;0;;
200304010004256;01/04/2003;132042347;TRB020703T16;KES;S;89892;;3000000;3000000;W;132354754;0;02/04/2003;;45.100000000000001;TLR;;2696760000000;0;0;;
200304010004255;01/04/2003;132042267;TRB020703T16;KES;B;89691;;3000000;3000000;W;132354696;0;02/04/2003;;46.100000000000001;TLR;;2690730000000;0;0;;
200304010003914;01/04/2003;131326636;TRB020703T16;KES;B;89701;;3000000;3000000;W;132320733;0;02/04/2003;;46.049999999999997;TLR;;2691030000000;0;0;;
200304010003915;01/04/2003;131326705;TRB020703T16;KES;S;89902;;3000000;3000000;W;132320813;0;02/04/2003;;45.049999999999997;TLR;;2697060000000;0;0;;
200304010003930;01/04/2003;131429341;TRB020703T16;KES;B;89701;;3000000;3000000;W;131543133;0;02/04/2003;;46.049999999999997;TLR;;2691030000000;0;0;;
200304010003931;01/04/2003;131429401;TRB020703T16;KES;S;89902;;3000000;3000000;W;131543192;0;02/04/2003;;45.049999999999997;TLR;;2697060000000;0;0;;
200304010003949;01/04/2003;131519964;TRB020703T16;KES;S;89832;;500000;500000;A;132057836;0;02/04/2003;;45.399999999999999;TLR;;449160000000;0;0;;
200304010004114;01/04/2003;131928379;TRB020703T16;KES;S;89892;;3000000;3000000;A;140608486;200304010003471;02/04/2003;;45.100000000000001;TLR;;2696760000000;0;0;;
200304010003961;01/04/2003;131543133;TRB020703T16;KES;B;89701;;3000000;3000000;W;132240987;0;02/04/2003;;46.049999999999997;TLR;;2691030000000;0;0;;
200304010003962;01/04/2003;131543192;TRB020703T16;KES;S;89902;;3000000;3000000;W;132241047;0;02/04/2003;;45.049999999999997;TLR;;2697060000000;0;0;;
200304010003600;01/04/2003;130516278;TRB020703T16;KES;S;89913;;3000000;3000000;W;130536499;0;02/04/2003;;45;TLR;;2697390000000;0;0;;
200304010004102;01/04/2003;131922218;TRB020703T16;KES;B;89691;;3000000;3000000;A;140600256;200304010003460;02/04/2003;;46.100000000000001;TLR;;2690730000000;0;0;;
200304010004101;01/04/2003;131921960;TRB020703T16;KES;S;89689;;500000;500000;A;132327277;0;01/04/2003;;45.609999999999999;TLR;;448445000000;0;0;;
200304010003979;01/04/2003;131624065;TRB020703T16;KES;S;89701;;500000;500000;A;131900334;0;01/04/2003;;45.549999999999997;TLR;;448505000000;0;0;;
200304010004081;01/04/2003;131912548;TRB020703T16;KES;S;89902;;3000000;3000000;W;132313027;0;02/04/2003;;45.049999999999997;TLR;;2697060000000;0;0;;
200304010004080;01/04/2003;131912488;TRB020703T16;KES;B;89701;;3000000;3000000;W;132312967;0;02/04/2003;;46.049999999999997;TLR;;2691030000000;0;0;;
200304010004018;01/04/2003;131841978;TRB020703T16;KES;S;89699;;500000;500000;A;132130018;0;01/04/2003;;45.560000000000002;TLR;;448495000000;0;0;;
200304010004508;01/04/2003;132508486;TRB020703T16;KES;B;89661;;3000000;3000000;W;135727342;0;02/04/2003;;46.25;TLR;;2689830000000;0;0;;
200304010004510;01/04/2003;132508545;TRB020703T16;KES;S;89862;;3000000;3000000;W;135727410;0;02/04/2003;;45.25;TLR;;2695860000000;0;0;;
200304010001262;01/04/2003;101139819;TRB020703T16;KES;S;89862;;300000;0;M;101139819;0;02/04/2003;;45.25;TLR;;269586000000;0;0;;
200304010004534;01/04/2003;132519415;TRB020703T16;KES;B;89580;;1000000;1000000;W;135736340;0;01/04/2003;;46.149999999999999;TLR;;895800000000;0;0;;
200304010004544;01/04/2003;132523695;TRB020703T16;KES;S;89669;;500000;500000;A;132910393;0;01/04/2003;;45.710000000000001;TLR;;448345000000;0;0;;
200304010004576;01/04/2003;132541086;TRB020703T16;KES;B;89610;;5000000;5000000;W;133129455;0;01/04/2003;;46;TLR;;4480500000000;0;0;;
200304010004586;01/04/2003;132546155;TRB020703T16;KES;B;89610;;1000000;1000000;W;134503171;0;01/04/2003;;46;TLR;;896100000000;0;0;;
200304010004608;01/04/2003;132557240;TRB020703T16;KES;B;89610;;2000000;2000000;W;134506789;0;01/04/2003;;46;TLR;;1792200000000;0;0;;
200304010004627;01/04/2003;132607435;TRB020703T16;KES;B;89671;;3000000;3000000;W;142135473;0;02/04/2003;;46.200000000000003;TLR;;2690130000000;0;0;;
200304010004628;01/04/2003;132607495;TRB020703T16;KES;S;89872;;3000000;3000000;W;142135533;0;02/04/2003;;45.200000000000003;TLR;;2696160000000;0;0;;
200304010004648;01/04/2003;132617435;TRB020703T16;KES;B;89711;;2000000;2000000;W;134527198;0;02/04/2003;;46;TLR;;1794220000000;0;0;;
200304010004670;01/04/2003;132640092;TRB020703T16;KES;B;89610;;200000;200000;A;133653915;0;01/04/2003;;46;TLR;;179220000000;0;0;;
200304010004684;01/04/2003;132724692;TRB020703T16;KES;B;89691;;3000000;3000000;W;143901995;0;02/04/2003;;46.100000000000001;TLR;;2690730000000;0;0;;
200304010004685;01/04/2003;132724752;TRB020703T16;KES;S;89892;;3000000;3000000;W;143902065;0;02/04/2003;;45.100000000000001;TLR;;2696760000000;0;0;;
200304010004711;01/04/2003;132828902;TRB020703T16;KES;B;89610;;5000000;5000000;W;140000659;0;01/04/2003;;46;TLR;;4480500000000;0;0;;
200304010004716;01/04/2003;132836985;TRB020703T16;KES;S;89711;;5000000;5000000;W;140000659;0;01/04/2003;;45.5;TLR;;4485550000000;0;0;;
200304010004972;01/04/2003;133549486;TRB020703T16;KES;B;89752;;500000;500000;W;170000328;0;02/04/2003;;45.799999999999997;TLR;;448760000000;0;0;;
200304010005084;01/04/2003;133653915;TRB020703T16;KES;B;89612;;200000;200000;A;134115790;200304010004670;01/04/2003;;45.990000000000002;TLR;;179224000000;0;0;;
200304010005296;01/04/2003;133916940;TRB020703T16;KES;B;89620;;100000;100000;W;140000659;0;01/04/2003;;45.950000000000003;TLR;;89620000000;0;0;;
200304010005401;01/04/2003;134010363;TRB020703T16;KES;B;89610;;200000;200000;W;140000659;0;01/04/2003;;46;TLR;;179220000000;0;0;;
200304010001507;01/04/2003;102900201;TRB020703T16;KES;B;89709;;500000;0;M;102900201;0;01/04/2003;;45.509999999999998;TLR;;448545000000;0;0;;
200304010001528;01/04/2003;103004337;TRB020703T16;KES;B;89711;;200000;0;M;103004337;0;01/04/2003;;45.5;TLR;;179422000000;0;0;;
200304010001540;01/04/2003;103018010;TRB020703T16;KES;B;89762;;400000;0;M;103018010;0;01/04/2003;;45.25;TLR;;359048000000;0;0;;
200304010005485;01/04/2003;134048702;TRB020703T16;KES;B;89620;;100000;100000;A;134112952;0;01/04/2003;;45.950000000000003;TLR;;89620000000;0;0;;
200304010005547;01/04/2003;134115790;TRB020703T16;KES;B;89620;;300000;300000;W;140000659;200304010005084;01/04/2003;;45.950000000000003;TLR;;268860000000;0;0;;
200304010002363;01/04/2003;105947547;TRB020703T16;KES;B;89732;;200000;0;M;105947547;0;01/04/2003;;45.399999999999999;TLR;;179464000000;0;0;;
200304010001576;01/04/2003;103054651;TRB020703T16;KES;S;89813;;3000000;2900000;W;103940412;200304010000986;01/04/2003;;45;TLR;;2694390000000;0;0;;
200304010002753;01/04/2003;113016674;TRB020703T16;KES;B;89732;;100000;0;M;113016674;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010002374;01/04/2003;110134776;TRB020703T16;KES;S;89732;;500000;0;M;110134776;200304010002206;01/04/2003;;45.399999999999999;TLR;;448660000000;0;0;;
200304010002377;01/04/2003;110145713;TRB020703T16;KES;B;89732;;100000;0;M;110145713;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010002384;01/04/2003;110224332;TRB020703T16;KES;B;89732;;100000;0;M;110224332;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010002402;01/04/2003;110335496;TRB020703T16;KES;S;89732;;100000;0;M;110335496;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010001588;01/04/2003;103103367;TRB020703T16;KES;S;89742;;500000;0;M;103103367;0;01/04/2003;;45.350000000000001;TLR;;448710000000;0;0;;
200304010002426;01/04/2003;110601382;TRB020703T16;KES;B;89711;;2000000;0;M;110601382;0;01/04/2003;;45.5;TLR;;1794220000000;0;0;;
200304010002490;01/04/2003;111217091;TRB020703T16;KES;S;89711;;200000;0;M;111217091;200304010002364;01/04/2003;;45.5;TLR;;179422000000;0;0;;
200304010002554;01/04/2003;111629166;TRB020703T16;KES;B;89722;;100000;0;M;111629166;0;01/04/2003;;45.450000000000003;TLR;;89722000000;0;0;;
200304010002561;01/04/2003;111758230;TRB020703T16;KES;B;89732;;100000;0;M;111758230;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010002585;01/04/2003;111933896;TRB020703T16;KES;B;89732;;100000;0;M;111933896;0;01/04/2003;;45.399999999999999;TLR;;89732000000;0;0;;
200304010006986;01/04/2003;135727342;TRB020703T16;KES;B;89671;;3000000;3000000;W;144417698;0;02/04/2003;;46.200000000000003;TLR;;2690130000000;0;0;;
200304010006988;01/04/2003;135727410;TRB020703T16;KES;S;89872;;3000000;3000000;W;144417758;0;02/04/2003;;45.200000000000003;TLR;;2696160000000;0;0;;
200304010001740;01/04/2003;103549025;TRB020703T16;KES;B;89742;;100000;0;M;103549025;0;01/04/2003;;45.350000000000001;TLR;;89742000000;0;0;;
200304010002666;01/04/2003;112414824;TRB020703T16;KES;B;89732;;500000;0;M;112414824;0;01/04/2003;;45.399999999999999;TLR;;448660000000;0;0;;
200304010001783;01/04/2003;103636224;TRB020703T16;KES;B;89661;;3000000;2900000;W;113821711;0;01/04/2003;;45.75;TLR;;2689830000000;0;0;;
200304010007061;01/04/2003;140138917;TRB020703T16;KES;B;89671;;3000000;3000000;A;142301744;0;02/04/2003;;46.200000000000003;TLR;;2690130000000;0;0;;
200304010007062;01/04/2003;140138977;TRB020703T16;KES;S;89872;;3000000;3000000;A;142308584;0;02/04/2003;;45.200000000000003;TLR;;2696160000000;0;0;;
200304010006154;01/04/2003;134746092;TRB020703T16;KES;B;89661;;3000000;3000000;W;141418793;0;02/04/2003;;46.25;TLR;;2689830000000;0;0;;
200304010006155;01/04/2003;134746152;TRB020703T16;KES;S;89862;;3000000;3000000;W;141418857;0;02/04/2003;;45.25;TLR;;2695860000000;0;0;;
200304010006137;01/04/2003;134726577;TRB020703T16;KES;B;89630;;100000;100000;W;140000659;0;01/04/2003;;45.899999999999999;TLR;;89630000000;0;0;;
200304010001798;01/04/2003;103652174;TRB020703T16;KES;B;89742;;400000;0;M;103652174;0;01/04/2003;;45.350000000000001;TLR;;358968000000;0;0;;
200304010007080;01/04/2003;140600256;TRB020703T16;KES;B;89671;;3000000;3000000;A;145349299;200304010004102;02/04/2003;;46.200000000000003;TLR;;2690130000000;0;0;;
200304010007081;01/04/2003;140608486;TRB020703T16;KES;S;89872;;3000000;3000000;A;145340419;200304010004114;02/04/2003;;45.200000000000003;TLR;;2696160000000;0;0;;
200304010001807;01/04/2003;103700231;TRB020703T16;KES;B;89862;;400000;0;M;103700231;0;02/04/2003;;45.25;TLR;;359448000000;0;0;;
200304010007086;01/04/2003;140652233;TRB020703T16;KES;B;89611;;100000;100000;W;170000328;0;02/04/2003;;46.5;TLR;;89611000000;0;0;;
200304010001826;01/04/2003;103715714;TRB020703T16;KES;S;89872;;400000;0;M;103715714;0;02/04/2003;;45.200000000000003;TLR;;359488000000;0;0;;
200304010006238;01/04/2003;134826642;TRB020703T16;KES;S;89834;;200000;200000;A;142847048;0;02/04/2003;;45.390000000000001;TLR;;179668000000;0;0;;
200304010002733;01/04/2003;112819593;TRB020703T16;KES;S;89732;;2000000;800000;W;135832513;0;01/04/2003;;45.399999999999999;TLR;;1794640000000;0;0;;
200304010001860;01/04/2003;103837225;TRB020703T16;KES;S;89803;;100000;0;M;103837225;0;01/04/2003;;45.049999999999997;TLR;;89803000000;0;0;;
200304010001883;01/04/2003;103917806;TRB020703T16;KES;B;89813;;200000;0;M;103917806;0;01/04/2003;;45;TLR;;179626000000;0;0;;
200304010001888;01/04/2003;103931110;TRB020703T16;KES;B;89872;;400000;0;M;103931110;0;02/04/2003;;45.200000000000003;TLR;;359488000000;0;0;;
200304010001899;01/04/2003;103940954;TRB020703T16;KES;B;89661;;3000000;0;M;103940954;200304010001765;01/04/2003;;45.75;TLR;;2689830000000;0;0;;
200304010001947;01/04/2003;104043056;TRB020703T16;KES;B;89681;;3000000;0;M;104043056;0;01/04/2003;;45.649999999999999;TLR;;2690430000000;0;0;;
200304010001965;01/04/2003;104126584;TRB020703T16;KES;S;89783;;1000000;0;M;104126584;0;01/04/2003;;45.149999999999999;TLR;;897830000000;0;0;;
200304010001977;01/04/2003;104156903;TRB020703T16;KES;B;89783;;100000;0;M;104156903;200304010001966;01/04/2003;;45.149999999999999;TLR;;89783000000;0;0;;
200304010001978;01/04/2003;104157063;TRB020703T16;KES;B;89783;;500000;0;M;104157063;0;01/04/2003;;45.149999999999999;TLR;;448915000000;0;0;;
200304010002019;01/04/2003;104259625;TRB020703T16;KES;B;89752;;200000;0;M;104259625;0;01/04/2003;;45.299999999999997;TLR;;179504000000;0;0;;
200304010006359;01/04/2003;135017516;TRB020703T16;KES;B;89671;;3000000;3000000;W;143839799;0;02/04/2003;;46.200000000000003;TLR;;2690130000000;0;0;;
200304010006360;01/04/2003;135017606;TRB020703T16;KES;S;89872;;3000000;3000000;W;143839854;0;02/04/2003;;45.200000000000003;TLR;;2696160000000;0;0;;
200304010002036;01/04/2003;104418914;TRB020703T16;KES;S;89772;;500000;0;M;104418914;0;01/04/2003;;45.200000000000003;TLR;;448860000000;0;0;;
200304010002092;01/04/2003;104638509;TRB020703T16;KES;B;89783;;900000;0;M;104638509;0;01/04/2003;;45.149999999999999;TLR;;808047000000;0;0;;
200304010002093;01/04/2003;104638739;TRB020703T16;KES;S;89752;;1000000;800000;W;104655789;0;01/04/2003;;45.299999999999997;TLR;;897520000000;0;0;;
200304010002117;01/04/2003;104814562;TRB020703T16;KES;B;89711;;1000000;0;M;104814562;200304010002113;01/04/2003;;45.5;TLR;;897110000000;0;0;;
200304010007144;01/04/2003;141458657;TRB020703T16;KES;S;89862;;3000000;3000000;W;143641805;0;02/04/2003;;45.25;TLR;;2695860000000;0;0;;
200304010007143;01/04/2003;141458597;TRB020703T16;KES;B;89661;;3000000;3000000;W;143641758;0;02/04/2003;;46.25;TLR;;2689830000000;0;0;;
200304010001784;01/04/2003;103636313;TRB020703T16;KES;S;89864;;3000000;3000000;W;113837421;0;01/04/2003;;44.75;TLR;;2695920000000;0;0;;
200304010001801;01/04/2003;103656460;TRB020703T16;KES;B;89651;;3000000;3000000;W;103957569;0;01/04/2003;;45.799999999999997;TLR;;2689530000000;0;0;;
200304010001802;01/04/2003;103656520;TRB020703T16;KES;S;89854;;3000000;3000000;W;103957629;0;01/04/2003;;44.799999999999997;TLR;;2695620000000;0;0;;
200304010001812;01/04/2003;103705635;TRB020703T16;KES;B;89630;;3000000;3000000;W;103950564;0;01/04/2003;;45.899999999999999;TLR;;2688900000000;0;0;;
200304010001813;01/04/2003;103705735;TRB020703T16;KES;S;89833;;3000000;3000000;W;103950634;0;01/04/2003;;44.899999999999999;TLR;;2694990000000;0;0;;
200304010001815;01/04/2003;103706177;TRB020703T16;KES;B;89610;;3000000;3000000;W;103935676;0;01/04/2003;;46;TLR;;2688300000000;0;0;;
200304010001816;01/04/2003;103706237;TRB020703T16;KES;S;89813;;3000000;3000000;W;103935736;0;01/04/2003;;45;TLR;;2694390000000;0;0;;
200304010002550;01/04/2003;111601946;TRB020703T16;KES;B;89822;;200000;200000;W;111613876;200304010001078;02/04/2003;;45.450000000000003;TLR;;179644000000;0;0;;
200304010001878;01/04/2003;103911083;TRB020703T16;KES;B;89630;;3000000;3000000;W;120010789;0;01/04/2003;;45.899999999999999;TLR;;2688900000000;0;0;;
200304010001879;01/04/2003;103911143;TRB020703T16;KES;S;89833;;3000000;3000000;W;120010832;0;01/04/2003;;44.899999999999999;TLR;;2694990000000;0;0;;
200304010001893;01/04/2003;103935676;TRB020703T16;KES;B;89630;;3000000;3000000;W;103956006;0;01/04/2003;;45.899999999999999;TLR;;2688900000000;0;0;;
200304010001894;01/04/2003;103935724;TRB020703T16;KES;B;89651;;3000000;3000000;W;120007547;0;01/04/2003;;45.799999999999997;TLR;;2689530000000;0;0;;
200304010001895;01/04/2003;103935736;TRB020703T16;KES;S;89833;;3000000;3000000;W;103956066;0;01/04/2003;;44.899999999999999;TLR;;2694990000000;0;0;;
200304010001896;01/04/2003;103935784;TRB020703T16;KES;S;89854;;3000000;3000000;W;120007596;0;01/04/2003;;44.799999999999997;TLR;;2695620000000;0;0;;
200304010001903;01/04/2003;103949284;TRB020703T16;KES;S;89864;;3000000;3000000;W;115704871;200304010001766;01/04/2003;;44.75;TLR;;2695920000000;0;0;;
200304010001904;01/04/2003;103950564;TRB020703T16;KES;B;89651;;3000000;3000000;W;110311372;0;01/04/2003;;45.799999999999997;TLR;;2689530000000;0;0;;
200304010001905;01/04/2003;103950634;TRB020703T16;KES;S;89854;;3000000;3000000;W;110311441;0;01/04/2003;;44.799999999999997;TLR;;2695620000000;0;0;;
200304010001907;01/04/2003;103957569;TRB020703T16;KES;B;89651;;3000000;3000000;W;104011449;0;01/04/2003;;45.799999999999997;TLR;;2689530000000;0;0;;
200304010001908;01/04/2003;103957629;TRB020703T16;KES;S;89854;;3000000;3000000;W;104011539;0;01/04/2003;;44.799999999999997;TLR;;2695620000000;0;0;;
200304010001916;01/04/2003;104002839;TRB020703T16;KES;S;89953;;400000;400000;W;170000328;0;02/04/2003;;44.799999999999997;TLR;;359812000000;0;0;;
200304010001921;01/04/2003;104009194;TRB020703T16;KES;B;89657;;3000000;3000000;W;104020622;0;01/04/2003;;45.770000000000003;TLR;;2689710000000;0;0;;
200304010001922;01/04/2003;104009254;TRB020703T16;KES;S;89860;;3000000;3000000;W;104020682;0;01/04/2003;;44.770000000000003;TLR;;2695800000000;0;0;;
200304010001923;01/04/2003;104011449;TRB020703T16;KES;B;89661;;3000000;3000000;W;104421038;0;01/04/2003;;45.75;TLR;;2689830000000;0;0;;
200304010001924;01/04/2003;104011539;TRB020703T16;KES;S;89864;;3000000;3000000;W;104421102;0;01/04/2003;;44.75;TLR;;2695920000000;0;0;;
200304010001930;01/04/2003;104015776;TRB020703T16;KES;B;89711;;1000000;1000000;A;104803252;0;01/04/2003;;45.5;TLR;;897110000000;0;0;;
200304010001933;01/04/2003;104019546;TRB020703T16;KES;B;89651;;3000000;3000000;W;104214245;0;01/04/2003;;45.799999999999997;TLR;;2689530000000;0;0;;
200304010001934;01/04/2003;104019606;TRB020703T16;KES;S;89854;;3000000;3000000;W;104214305;0;01/04/2003;;44.799999999999997;TLR;;2695620000000;0;0;;
200304010001939;01/04/2003;104020622;TRB020703T16;KES;B;89661;;3000000;3000000;A;104717269;0;01/04/2003;;45.75;TLR;;2689830000000;0;0;;
200304010001940;01/04/2003;104020682;TRB020703T16;KES;S;89864;;3000000;3000000;A;104723859;0;01/04/2003;;44.75;TLR;;2695920000000;0;0;;
200304010001942;01/04/2003;104027531;TRB020703T16;KES;B;89661;;3000000;3000000;W;104652983;0;01/04/2003;;45.75;TLR;;2689830000000;0;0;;
200304010001943;01/04/2003;104027631;TRB020703T16;KES;S;89864;;3000000;3000000;W;104653059;0;01/04/2003;;44.75;TLR;;2695920000000;0;0;;
200304010001948;01/04/2003;104043116;TRB020703T16;KES;S;89884;;3000000;3000000;W;113833029;0;01/04/2003;;44.649999999999999;TLR;;2696520000000;0;0;;
